date,region,product,segment,sales_rep,revenue,units_sold,discount_pct,cost,profit,profit_margin
2023-03-28,East,Product B,Enterprise,Rep_8,13063.15,28,9.7,7077.56,5985.59,45.82
2023-03-28,North,Product C,Startup,Rep_10,6155.36,13,8.1,3588.44,2566.92,41.7
2023-03-28,South,Product C,SMB,Rep_7,8656.28,45,14.2,5146.27,3510.01,40.55
2023-03-29,South,Product D,Government,Rep_2,3735.66,12,23.4,2293.31,1442.35,38.61
2023-03-29,West,Product C,Government,Rep_8,7265.56,44,14.0,4869.55,2396.01,32.98
2023-03-29,West,Product A,SMB,Rep_10,14974.75,36,9.3,8877.1,6097.65,40.72
2023-03-29,Central,Product C,Enterprise,Rep_7,3822.75,10,19.1,2175.69,1647.06,43.09
2023-03-29,North,Product A,Enterprise,Rep_5,13363.65,44,2.4,6906.77,6456.88,48.32
2023-03-29,West,Product C,Enterprise,Rep_2,12234.47,25,1.3,6082.55,6151.92,50.28
2023-03-29,South,Product E,Government,Rep_3,5164.64,9,7.5,2693.39,2471.25,47.85
2023-03-29,North,Product D,SMB,Rep_2,2573.8,4,13.0,1304.55,1269.25,49.31
2023-03-29,North,Product D,Enterprise,Rep_9,6733.89,32,10.1,4552.25,2181.64,32.4
2023-03-29,South,Product E,Startup,Rep_10,12027.5,28,10.8,7172.3,4855.2,40.37
2023-03-29,South,Product B,SMB,Rep_3,9167.71,38,12.0,4735.79,4431.92,48.34
2023-03-29,North,Product E,Government,Rep_6,10331.46,22,2.7,5639.8,4691.66,45.41
2023-03-29,West,Product B,Enterprise,Rep_5,8095.06,52,7.6,4843.88,3251.18,40.16
2023-03-29,Central,Product D,Enterprise,Rep_6,14376.59,30,6.9,9715.75,4660.84,32.42
2023-03-29,East,Product E,SMB,Rep_6,13836.38,36,4.4,6708.19,7128.19,51.52
2023-03-29,Central,Product C,Government,Rep_3,6061.05,21,9.8,4004.64,2056.41,33.93
2023-03-30,West,Product D,Government,Rep_10,10807.68,19,19.4,6169.56,4638.12,42.92
2023-03-30,South,Product C,Startup,Rep_10,9737.71,57,21.3,4738.48,4999.23,51.34
2023-03-30,North,Product A,Government,Rep_8,5707.62,11,22.9,3612.86,2094.76,36.7
2023-03-30,North,Product B,Government,Rep_7,12152.18,46,0.9,7564.55,4587.63,37.75
2023-03-30,West,Product C,Enterprise,Rep_3,6543.21,20,24.7,3807.95,2735.26,41.8
2023-03-30,South,Product B,Startup,Rep_8,7194.35,29,4.1,4584.12,2610.23,36.28
2023-03-30,South,Product A,Enterprise,Rep_2,5078.11,9,9.0,2761.71,2316.4,45.62
2023-03-30,Central,Product A,Startup,Rep_3,12363.49,25,13.2,6104.24,6259.25,50.63
2023-03-30,South,Product E,Government,Rep_9,6811.16,16,3.4,3170.22,3640.94,53.46
2023-03-30,West,Product D,Enterprise,Rep_10,3271.36,11,2.9,1645.6,1625.76,49.7
2023-03-30,Central,Product E,Startup,Rep_1,5561.61,9,6.3,3402.33,2159.28,38.82
2023-03-30,North,Product B,Startup,Rep_2,8253.36,21,15.3,4306.73,3946.63,47.82
2023-03-30,Central,Product A,Enterprise,Rep_10,9139.83,34,0.7,4823.55,4316.28,47.22
2023-03-30,East,Product B,Startup,Rep_1,3864.58,8,23.1,2328.67,1535.91,39.74
2023-03-30,North,Product B,Government,Rep_2,12712.56,29,20.9,8081.66,4630.9,36.43
2023-03-30,East,Product A,Government,Rep_10,13106.33,23,12.0,6288.11,6818.22,52.02
2023-03-30,North,Product A,Enterprise,Rep_8,8986.67,26,7.6,5800.55,3186.12,35.45
2023-03-30,South,Product A,Enterprise,Rep_1,13183.2,33,21.5,8000.18,5183.02,39.32
2023-03-31,Central,Product D,Enterprise,Rep_7,12654.74,36,10.7,6095.63,6559.11,51.83
2023-03-31,West,Product A,Startup,Rep_6,4431.37,25,5.8,2594.04,1837.33,41.46
2023-03-31,South,Product D,Enterprise,Rep_1,12350.59,70,1.4,6803.54,5547.05,44.91
2023-03-31,East,Product A,Startup,Rep_6,10982.94,18,3.2,5947.24,5035.7,45.85
2023-03-31,North,Product A,Enterprise,Rep_5,12945.88,27,20.3,8498.42,4447.46,34.35
2023-03-31,South,Product D,Startup,Rep_6,11387.49,25,13.2,5825.08,5562.41,48.85
2023-03-31,Central,Product E,Enterprise,Rep_1,6332.22,10,12.2,2963.75,3368.47,53.2
2023-03-31,South,Product E,SMB,Rep_5,10634.4,33,20.4,5132.7,5501.7,51.73
2023-04-01,West,Product D,Enterprise,Rep_1,8393.69,30,9.6,5374.07,3019.62,35.97
2023-04-01,North,Product A,Startup,Rep_10,6879.33,21,11.1,3450.83,3428.5,49.84
2023-04-01,West,Product B,Government,Rep_9,2901.16,7,8.7,1322.87,1578.29,54.4
2023-04-01,Central,Product C,Startup,Rep_10,4752.16,9,15.5,3084.73,1667.43,35.09
2023-04-01,North,Product A,Government,Rep_5,17123.39,47,14.3,9943.72,7179.67,41.93
2023-04-01,Central,Product C,SMB,Rep_7,10659.03,41,22.7,5484.72,5174.31,48.54
2023-04-01,East,Product A,SMB,Rep_9,6865.94,41,6.9,3514.07,3351.87,48.82
2023-04-01,East,Product E,Enterprise,Rep_2,7220.32,13,21.2,3986.17,3234.15,44.79
2023-04-01,North,Product D,Enterprise,Rep_8,2732.28,6,13.9,1486.31,1245.97,45.6
2023-04-01,Central,Product A,Startup,Rep_10,11978.02,34,6.5,7557.52,4420.5,36.91
2023-04-01,East,Product D,SMB,Rep_4,10481.69,24,1.2,4992.67,5489.02,52.37
2023-04-02,South,Product E,Government,Rep_10,7157.01,28,23.8,4853.55,2303.46,32.18
2023-04-02,East,Product A,Startup,Rep_9,13432.3,43,1.9,7415.66,6016.64,44.79
2023-04-02,Central,Product A,SMB,Rep_4,6893.82,13,10.4,4119.98,2773.84,40.24
2023-04-02,East,Product B,Enterprise,Rep_6,10897.42,18,22.4,5843.03,5054.39,46.38
2023-04-02,East,Product E,Enterprise,Rep_3,7316.37,33,14.8,3471.13,3845.24,52.56
2023-04-02,South,Product C,Startup,Rep_4,8161.2,18,3.8,5104.02,3057.18,37.46
2023-04-02,North,Product A,SMB,Rep_10,10046.72,25,10.5,6214.91,3831.81,38.14
2023-04-02,Central,Product A,Government,Rep_9,9525.5,40,14.4,6282.51,3242.99,34.05
2023-04-03,South,Product C,SMB,Rep_8,7999.46,17,11.1,5361.64,2637.82,32.97
2023-04-03,West,Product C,Enterprise,Rep_6,9321.91,29,12.1,4688.74,4633.17,49.7
2023-04-03,West,Product B,SMB,Rep_9,6693.91,14,16.6,3944.56,2749.35,41.07
2023-04-03,East,Product C,Startup,Rep_2,3435.15,5,14.4,2045.65,1389.5,40.45
2023-04-03,South,Product B,Government,Rep_1,4676.21,9,17.8,2609.64,2066.57,44.19
2023-04-03,North,Product B,Enterprise,Rep_7,2392.21,13,12.9,1367.73,1024.48,42.83
2023-04-03,West,Product D,Startup,Rep_3,8456.68,17,3.0,5551.03,2905.65,34.36
2023-04-03,East,Product E,Enterprise,Rep_1,3832.07,6,22.8,2280.43,1551.64,40.49
2023-04-03,West,Product C,Government,Rep_3,14155.22,34,20.5,8028.22,6127.0,43.28
2023-04-03,South,Product A,Startup,Rep_8,7824.78,20,14.7,5221.45,2603.33,33.27
2023-04-03,North,Product B,Startup,Rep_8,7542.07,13,14.5,4858.11,2683.96,35.59
2023-04-03,West,Product C,Startup,Rep_7,6381.37,29,20.3,3949.84,2431.53,38.1
2023-04-03,South,Product D,Startup,Rep_10,14589.38,47,4.1,7531.1,7058.28,48.38
2023-04-04,West,Product B,SMB,Rep_5,15161.75,35,2.7,7630.68,7531.07,49.67
2023-04-04,East,Product B,Enterprise,Rep_4,10582.39,46,15.0,4858.81,5723.58,54.09
2023-04-04,Central,Product E,SMB,Rep_1,10529.68,33,7.0,7033.96,3495.72,33.2
2023-04-04,West,Product D,SMB,Rep_8,5923.6,12,21.1,3271.09,2652.51,44.78
2023-04-04,West,Product D,Startup,Rep_2,17476.35,36,2.9,9286.16,8190.19,46.86
2023-04-04,North,Product B,Enterprise,Rep_6,4413.71,12,18.4,2668.44,1745.27,39.54
2023-04-04,North,Product C,Enterprise,Rep_7,4035.47,10,4.8,2334.03,1701.44,42.16
2023-04-04,North,Product A,SMB,Rep_3,12301.16,49,4.9,6865.6,5435.56,44.19
2023-04-04,West,Product B,Government,Rep_5,4442.94,23,12.9,2738.43,1704.51,38.36
2023-04-04,South,Product A,Government,Rep_2,9957.33,21,1.0,6056.4,3900.93,39.18
2023-04-04,Central,Product D,SMB,Rep_6,9988.42,43,7.5,5027.53,4960.89,49.67
2023-04-04,East,Product D,Government,Rep_7,11384.1,40,5.5,7644.1,3740.0,32.85
2023-04-04,East,Product D,Government,Rep_6,5863.36,25,23.9,3529.4,2333.96,39.81
2023-04-04,East,Product D,SMB,Rep_8,16482.54,39,17.2,7526.94,8955.6,54.33
2023-04-04,East,Product E,SMB,Rep_7,3470.67,12,7.9,1874.22,1596.45,46.0
2023-04-05,West,Product D,Startup,Rep_1,6743.39,22,20.5,3513.02,3230.37,47.9
2023-04-05,West,Product B,SMB,Rep_9,5585.02,9,15.3,2936.76,2648.26,47.42
2023-04-05,Central,Product E,Enterprise,Rep_1,12538.74,26,22.8,7853.94,4684.8,37.36
2023-04-05,Central,Product A,Enterprise,Rep_9,5504.39,9,21.0,2977.72,2526.67,45.9
2023-04-05,South,Product C,SMB,Rep_6,6636.91,13,23.5,3041.68,3595.23,54.17
2023-04-05,North,Product E,Enterprise,Rep_9,8211.8,37,7.5,4129.72,4082.08,49.71
2023-04-05,South,Product A,Startup,Rep_2,13924.64,42,20.5,9073.62,4851.02,34.84
2023-04-05,North,Product A,Enterprise,Rep_9,14126.42,41,0.4,9054.44,5071.98,35.9
2023-04-05,Central,Product B,Enterprise,Rep_10,12851.94,30,7.8,6740.29,6111.65,47.55
2023-04-05,Central,Product A,Startup,Rep_5,8060.48,13,14.4,4325.36,3735.12,46.34
2023-04-05,West,Product A,SMB,Rep_7,10633.51,19,13.3,5383.33,5250.18,49.37
2023-04-05,North,Product D,Government,Rep_6,14584.44,41,14.4,6646.5,7937.94,54.43
2023-04-05,South,Product D,Startup,Rep_8,11178.41,37,20.2,7539.14,3639.27,32.56
2023-04-05,North,Product E,SMB,Rep_4,15182.63,57,3.5,8984.96,6197.67,40.82
2023-04-05,West,Product E,SMB,Rep_1,12748.16,43,8.4,6178.28,6569.88,51.54
2023-04-06,Central,Product E,Government,Rep_1,5758.44,14,12.2,3253.27,2505.17,43.5
2023-04-06,South,Product C,Government,Rep_8,11065.71,18,2.0,5246.92,5818.79,52.58
2023-04-06,North,Product D,SMB,Rep_1,5074.92,22,10.9,3418.17,1656.75,32.65
2023-04-06,North,Product D,Government,Rep_3,11747.19,55,21.9,6416.01,5331.18,45.38
2023-04-06,North,Product C,Enterprise,Rep_7,18320.38,33,6.8,9602.61,8717.77,47.59
2023-04-06,East,Product E,SMB,Rep_3,7006.92,13,23.8,3751.42,3255.5,46.46
2023-04-06,Central,Product C,Government,Rep_8,5171.13,10,24.9,3430.55,1740.58,33.66
2023-04-06,South,Product E,Government,Rep_1,6371.05,17,24.8,2875.18,3495.87,54.87
2023-04-06,South,Product B,Enterprise,Rep_9,8042.74,18,14.9,3742.75,4299.99,53.46
2023-04-06,Central,Product B,Startup,Rep_1,15078.17,29,21.7,8812.1,6266.07,41.56
2023-04-06,East,Product C,Government,Rep_5,11142.68,46,14.8,5278.12,5864.56,52.63
2023-04-06,South,Product C,SMB,Rep_5,9525.44,24,16.1,5125.43,4400.01,46.19
2023-04-06,Central,Product E,Startup,Rep_10,12195.95,54,19.6,8262.63,3933.32,32.25
2023-04-07,Central,Product B,SMB,Rep_3,7997.66,43,24.2,3850.91,4146.75,51.85
2023-04-07,West,Product D,Government,Rep_6,7355.48,28,9.8,4619.25,2736.23,37.2
2023-04-07,West,Product C,Startup,Rep_9,6148.05,14,5.3,3001.52,3146.53,51.18
2023-04-07,East,Product B,Government,Rep_9,9423.69,35,3.0,6190.85,3232.84,34.31
2023-04-07,East,Product B,Enterprise,Rep_6,16313.3,53,10.6,9655.91,6657.39,40.81
2023-04-07,South,Product D,Startup,Rep_3,18666.67,78,9.0,9236.72,9429.95,50.52
2023-04-07,Central,Product C,Startup,Rep_2,17905.96,47,0.3,9182.11,8723.85,48.72
2023-04-07,East,Product D,Government,Rep_1,18239.44,66,1.4,10608.09,7631.35,41.84
2023-04-07,North,Product D,Government,Rep_8,5265.12,11,13.6,2495.11,2770.01,52.61
2023-04-08,North,Product E,SMB,Rep_3,13627.19,40,21.1,6307.9,7319.29,53.71
2023-04-08,North,Product C,Enterprise,Rep_9,7130.35,16,18.4,3754.22,3376.13,47.35
2023-04-08,East,Product B,Startup,Rep_9,2635.82,7,16.7,1223.39,1412.43,53.59
2023-04-08,South,Product E,SMB,Rep_5,3494.96,12,5.0,1979.05,1515.91,43.37
2023-04-08,South,Product A,Startup,Rep_5,9455.48,26,20.9,4442.2,5013.28,53.02
2023-04-08,West,Product A,Enterprise,Rep_2,4404.49,15,15.7,2002.39,2402.1,54.54
2023-04-08,South,Product A,SMB,Rep_6,10221.27,17,7.7,6200.27,4021.0,39.34
2023-04-08,South,Product B,Startup,Rep_1,7461.55,27,14.1,4068.16,3393.39,45.48
2023-04-08,South,Product C,SMB,Rep_3,15717.23,45,2.3,8356.62,7360.61,46.83
2023-04-08,East,Product C,Government,Rep_3,3135.23,9,13.4,1562.76,1572.47,50.15
2023-04-08,West,Product C,Startup,Rep_4,8457.85,21,18.6,4329.22,4128.63,48.81
2023-04-08,Central,Product B,Startup,Rep_4,7985.81,39,16.5,3936.03,4049.78,50.71
2023-04-08,South,Product D,Startup,Rep_6,11237.86,20,8.1,5327.43,5910.43,52.59
2023-04-09,North,Product B,Government,Rep_8,7627.99,39,22.8,3969.94,3658.05,47.96
2023-04-09,West,Product E,SMB,Rep_1,9173.25,21,17.4,5670.17,3503.08,38.19
2023-04-09,West,Product B,Startup,Rep_6,11225.04,33,1.0,7449.7,3775.34,33.63
2023-04-09,South,Product E,Enterprise,Rep_7,8067.43,19,14.8,3934.7,4132.73,51.23
2023-04-09,South,Product C,SMB,Rep_10,12036.76,40,24.0,8102.84,3933.92,32.68
2023-04-09,East,Product B,Startup,Rep_8,8122.92,18,5.0,3976.78,4146.14,51.04
2023-04-09,East,Product A,SMB,Rep_4,14835.66,31,3.9,8571.01,6264.65,42.23
2023-04-09,East,Product A,Government,Rep_3,7388.15,16,17.5,4875.82,2512.33,34.0
2023-04-09,West,Product D,SMB,Rep_2,7653.15,13,10.0,4019.71,3633.44,47.48
2023-04-09,East,Product D,Government,Rep_9,3359.45,6,14.7,1683.05,1676.4,49.9
2023-04-09,Central,Product B,SMB,Rep_6,7719.46,51,15.0,4180.72,3538.74,45.84
2023-04-09,North,Product B,SMB,Rep_8,4667.47,13,8.5,2802.49,1864.98,39.96
2023-04-09,West,Product B,Startup,Rep_5,8861.94,53,24.0,4847.48,4014.46,45.3
2023-04-10,West,Product E,Enterprise,Rep_8,13691.24,28,16.4,7434.74,6256.5,45.7
2023-04-10,North,Product B,Startup,Rep_3,10512.44,29,12.2,7051.55,3460.89,32.92
2023-04-10,West,Product D,Enterprise,Rep_5,9281.88,45,20.2,6115.72,3166.16,34.11
2023-04-10,Central,Product C,Government,Rep_6,17032.01,85,4.5,9325.62,7706.39,45.25
2023-04-10,West,Product A,SMB,Rep_1,8295.92,19,4.9,5284.1,3011.82,36.3
2023-04-10,West,Product D,Enterprise,Rep_8,5772.33,15,9.2,3778.04,1994.29,34.55
2023-04-10,East,Product C,Government,Rep_6,13383.11,83,6.7,6925.03,6458.08,48.26
2023-04-10,West,Product A,Government,Rep_6,5809.94,29,18.3,3324.4,2485.54,42.78
2023-04-10,West,Product B,SMB,Rep_2,9142.76,42,12.3,5991.48,3151.28,34.47
2023-04-10,East,Product D,SMB,Rep_9,9318.2,31,1.0,5499.15,3819.05,40.98
2023-04-11,North,Product D,Enterprise,Rep_6,17374.07,51,0.6,11616.0,5758.07,33.14
2023-04-11,East,Product A,Government,Rep_2,14466.26,24,15.4,8303.72,6162.54,42.6
2023-04-11,South,Product A,Startup,Rep_10,10103.02,29,18.7,6354.91,3748.11,37.1
2023-04-11,East,Product E,Enterprise,Rep_10,7470.28,26,0.1,3717.52,3752.76,50.24
2023-04-11,West,Product B,Startup,Rep_5,10015.78,22,2.4,5025.01,4990.77,49.83
2023-04-11,East,Product B,Enterprise,Rep_10,7023.1,13,14.7,4185.75,2837.35,40.4
2023-04-11,East,Product E,Government,Rep_8,13832.44,45,8.7,7638.39,6194.05,44.78
2023-04-11,West,Product D,SMB,Rep_9,13391.68,50,0.8,8651.39,4740.29,35.4
2023-04-11,North,Product D,Startup,Rep_2,6188.8,19,7.3,3233.82,2954.98,47.75
2023-04-11,West,Product A,SMB,Rep_10,11456.55,28,10.4,7171.07,4285.48,37.41
2023-04-11,East,Product E,Government,Rep_4,7999.71,24,23.7,3827.09,4172.62,52.16
2023-04-11,West,Product B,SMB,Rep_2,9788.23,44,19.4,6058.19,3730.04,38.11
2023-04-11,West,Product E,Government,Rep_6,13199.5,31,8.0,7042.33,6157.17,46.65
2023-04-11,North,Product C,Government,Rep_4,15119.42,42,20.7,8366.71,6752.71,44.66
2023-04-11,South,Product D,Startup,Rep_1,9752.41,27,4.3,6423.66,3328.75,34.13
2023-04-11,West,Product E,Government,Rep_7,8779.05,20,3.5,5202.3,3576.75,40.74
2023-04-11,North,Product E,Government,Rep_1,6622.0,16,11.8,3118.45,3503.55,52.91
2023-04-11,East,Product A,Government,Rep_9,9028.67,16,11.4,5564.4,3464.27,38.37
2023-04-12,South,Product D,SMB,Rep_6,3723.93,22,14.4,2069.07,1654.86,44.44
2023-04-12,Central,Product D,SMB,Rep_3,16844.53,84,15.1,8863.42,7981.11,47.38
2023-04-12,South,Product B,Government,Rep_2,2065.77,4,21.7,1402.6,663.17,32.1
2023-04-12,West,Product A,Government,Rep_5,15679.89,33,15.2,10623.41,5056.48,32.25
2023-04-12,North,Product D,Government,Rep_1,6476.19,12,19.2,3455.54,3020.65,46.64
2023-04-12,Central,Product D,Government,Rep_2,4249.94,8,14.5,2686.27,1563.67,36.79
2023-04-12,South,Product C,Government,Rep_6,4081.3,11,6.6,2146.38,1934.92,47.41
2023-04-12,North,Product D,Government,Rep_4,12973.23,28,8.3,7181.81,5791.42,44.64
2023-04-12,East,Product E,Startup,Rep_10,2528.29,6,0.6,1649.56,878.73,34.76
2023-04-12,Central,Product C,Startup,Rep_5,14740.96,33,11.9,8124.75,6616.21,44.88
2023-04-12,East,Product B,SMB,Rep_3,12607.65,47,5.7,8140.9,4466.75,35.43
2023-04-13,East,Product B,Enterprise,Rep_5,7764.18,14,12.9,4345.64,3418.54,44.03
2023-04-13,South,Product C,SMB,Rep_10,14208.27,44,21.6,7979.46,6228.81,43.84
2023-04-13,South,Product E,Government,Rep_3,9192.12,20,1.6,4611.78,4580.34,49.83
2023-04-13,South,Product B,SMB,Rep_5,12181.5,59,4.9,6879.16,5302.34,43.53
2023-04-13,Central,Product A,SMB,Rep_4,6651.15,15,23.8,3769.25,2881.9,43.33
2023-04-13,East,Product E,Enterprise,Rep_1,9038.97,34,19.9,4447.33,4591.64,50.8
2023-04-13,South,Product B,Government,Rep_3,2996.48,7,2.3,1479.37,1517.11,50.63
2023-04-13,North,Product B,Startup,Rep_1,4990.35,10,11.9,2358.45,2631.9,52.74
2023-04-13,North,Product C,Enterprise,Rep_4,9285.84,25,2.5,5437.38,3848.46,41.44
2023-04-13,Central,Product D,Startup,Rep_10,2392.06,4,18.0,1319.96,1072.1,44.82
2023-04-13,South,Product E,Government,Rep_1,5894.76,21,15.8,3098.21,2796.55,47.44
2023-04-13,West,Product E,Startup,Rep_5,6310.14,20,16.9,3569.67,2740.47,43.43
2023-04-13,West,Product A,SMB,Rep_8,2680.35,7,12.4,1316.38,1363.97,50.89
2023-04-13,West,Product C,Enterprise,Rep_8,7835.49,15,4.8,3721.89,4113.6,52.5
2023-04-13,South,Product B,Startup,Rep_9,7414.22,20,17.1,4918.13,2496.09,33.67
2023-04-13,South,Product E,SMB,Rep_6,5008.66,9,21.3,2956.75,2051.91,40.97
2023-04-13,South,Product C,Government,Rep_10,15274.47,56,23.3,8531.64,6742.83,44.14
2023-04-14,East,Product B,Startup,Rep_6,14464.54,49,7.7,8383.01,6081.53,42.04
2023-04-14,West,Product A,Government,Rep_1,16044.77,31,24.4,10050.78,5993.99,37.36
2023-04-14,North,Product B,SMB,Rep_5,6452.62,21,19.8,3387.03,3065.59,47.51
2023-04-14,Central,Product B,SMB,Rep_10,10868.86,54,6.1,5704.64,5164.22,47.51
2023-04-14,West,Product E,Government,Rep_1,13518.3,23,17.7,6860.06,6658.24,49.25
2023-04-14,Central,Product E,Government,Rep_1,3976.4,14,9.2,2634.08,1342.32,33.76
2023-04-14,North,Product D,SMB,Rep_2,7742.51,23,3.8,3751.99,3990.52,51.54
2023-04-14,East,Product E,SMB,Rep_9,3339.32,8,19.1,1702.94,1636.38,49.0
2023-04-14,Central,Product C,Enterprise,Rep_3,12048.88,23,17.8,6292.06,5756.82,47.78
2023-04-14,East,Product D,SMB,Rep_3,6522.67,20,5.0,4392.57,2130.1,32.66
2023-04-14,East,Product C,Enterprise,Rep_3,3972.64,12,12.2,1831.57,2141.07,53.9
2023-04-14,Central,Product A,Startup,Rep_1,12357.02,21,21.8,6490.23,5866.79,47.48
2023-04-15,West,Product C,Startup,Rep_2,13539.96,23,19.5,7748.99,5790.97,42.77
2023-04-15,Central,Product A,Government,Rep_10,10905.43,59,17.1,6958.58,3946.85,36.19
2023-04-15,West,Product D,SMB,Rep_6,3542.17,11,13.2,2158.23,1383.94,39.07
2023-04-15,West,Product A,Government,Rep_10,6940.85,21,0.2,3638.04,3302.81,47.59
2023-04-15,South,Product C,SMB,Rep_10,11740.19,32,16.6,7362.08,4378.11,37.29
2023-04-15,Central,Product C,SMB,Rep_4,12634.71,54,0.7,7434.79,5199.92,41.16
2023-04-15,North,Product B,Startup,Rep_2,6796.92,26,5.2,3532.18,3264.74,48.03
2023-04-15,West,Product C,SMB,Rep_4,11882.97,21,23.6,5683.81,6199.16,52.17
2023-04-15,West,Product A,Government,Rep_4,7859.78,23,5.1,4224.76,3635.02,46.25
2023-04-15,North,Product A,SMB,Rep_9,17028.15,83,18.9,8134.05,8894.1,52.23
2023-04-15,West,Product E,Startup,Rep_6,7766.96,40,12.7,4348.99,3417.97,44.01
2023-04-15,Central,Product A,Government,Rep_1,2627.7,7,21.4,1396.82,1230.88,46.84
2023-04-15,East,Product A,Government,Rep_5,6074.74,13,20.3,3957.49,2117.25,34.85
2023-04-15,North,Product C,Startup,Rep_1,4072.38,10,3.2,1978.46,2093.92,51.42
2023-04-15,West,Product A,Enterprise,Rep_10,15866.72,35,9.3,8654.05,7212.67,45.46
2023-04-15,South,Product D,SMB,Rep_3,18572.54,38,20.3,9133.44,9439.1,50.82
2023-04-16,South,Product A,Government,Rep_4,7134.15,12,6.6,3737.2,3396.95,47.62
2023-04-16,North,Product C,Enterprise,Rep_8,3125.43,5,1.2,1677.48,1447.95,46.33
2023-04-16,Central,Product E,SMB,Rep_3,3624.35,14,10.5,1686.25,1938.1,53.47
2023-04-16,West,Product D,Government,Rep_9,9835.49,19,0.0,5503.31,4332.18,44.05
2023-04-16,East,Product B,Startup,Rep_9,8030.13,17,11.9,4996.39,3033.74,37.78
2023-04-16,Central,Product B,SMB,Rep_4,10911.18,50,16.5,6775.11,4136.07,37.91
2023-04-16,West,Product C,Enterprise,Rep_4,5144.45,11,8.2,3467.41,1677.04,32.6
2023-04-16,Central,Product E,Startup,Rep_3,6932.16,32,18.4,4475.9,2456.26,35.43
2023-04-16,West,Product A,SMB,Rep_3,2615.65,4,5.9,1415.74,1199.91,45.87
2023-04-17,Central,Product D,Government,Rep_6,5672.97,9,10.1,3848.09,1824.88,32.17
2023-04-17,West,Product E,Startup,Rep_9,9528.23,21,12.9,5027.0,4501.23,47.24
2023-04-17,South,Product C,Startup,Rep_8,13660.12,70,21.4,8545.11,5115.01,37.44
2023-04-17,East,Product A,Startup,Rep_7,13561.76,65,5.7,7529.62,6032.14,44.48
2023-04-17,North,Product A,Startup,Rep_3,14466.97,41,24.6,6786.2,7680.77,53.09
2023-04-17,Central,Product B,Government,Rep_9,5745.22,22,0.4,3554.48,2190.74,38.13
2023-04-17,East,Product E,SMB,Rep_10,15269.77,29,9.1,7680.65,7589.12,49.7
2023-04-17,Central,Product B,Startup,Rep_3,3416.18,7,15.5,2199.83,1216.35,35.61
2023-04-18,Central,Product E,Government,Rep_4,7352.38,12,7.4,4832.13,2520.25,34.28
2023-04-18,West,Product D,Government,Rep_6,4904.8,32,6.3,2834.11,2070.69,42.22
2023-04-18,East,Product B,Enterprise,Rep_1,12123.32,33,4.0,8166.05,3957.27,32.64
2023-04-18,South,Product D,SMB,Rep_7,7396.16,14,1.8,4967.06,2429.1,32.84
2023-04-18,East,Product B,Government,Rep_2,13492.47,29,5.1,6513.54,6978.93,51.72
2023-04-18,East,Product C,Enterprise,Rep_2,10156.6,20,15.0,5112.85,5043.75,49.66
2023-04-18,West,Product C,Enterprise,Rep_9,13223.0,72,24.5,8719.46,4503.54,34.06
2023-04-18,East,Product C,Enterprise,Rep_7,13739.93,31,10.6,6715.32,7024.61,51.13
2023-04-18,West,Product C,SMB,Rep_9,4413.93,10,15.0,2354.33,2059.6,46.66
2023-04-18,West,Product D,Government,Rep_1,13135.96,47,18.1,6744.65,6391.31,48.66
2023-04-19,Central,Product C,Government,Rep_5,14871.28,76,20.1,7522.36,7348.92,49.42
2023-04-19,West,Product B,Government,Rep_5,4179.11,8,14.0,2685.52,1493.59,35.74
2023-04-19,West,Product E,Government,Rep_1,11600.97,22,23.9,6756.33,4844.64,41.76
2023-04-19,North,Product B,Startup,Rep_10,13852.22,40,9.8,8604.88,5247.34,37.88
2023-04-19,East,Product D,Government,Rep_10,13096.87,39,20.1,8135.89,4960.98,37.88
2023-04-19,West,Product A,SMB,Rep_10,5197.89,17,7.3,2831.77,2366.12,45.52
2023-04-19,North,Product D,Startup,Rep_6,13854.61,23,6.2,7655.8,6198.81,44.74
2023-04-19,North,Product C,Government,Rep_5,12386.53,30,21.6,7420.84,4965.69,40.09
2023-04-19,West,Product C,SMB,Rep_8,14353.47,33,18.5,9219.72,5133.75,35.77
2023-04-19,South,Product C,Startup,Rep_2,14005.01,42,15.5,8362.1,5642.91,40.29
2023-04-19,West,Product B,Startup,Rep_8,8233.45,14,18.9,5521.69,2711.76,32.94
2023-04-19,East,Product A,Enterprise,Rep_4,12347.58,26,14.0,7705.6,4641.98,37.59
2023-04-20,South,Product D,Enterprise,Rep_4,3930.47,6,16.6,2539.12,1391.35,35.4
2023-04-20,South,Product C,Startup,Rep_7,4141.18,7,18.4,2698.34,1442.84,34.84
2023-04-20,East,Product E,Enterprise,Rep_6,16944.38,100,13.7,10226.44,6717.94,39.65
2023-04-20,East,Product A,Government,Rep_4,16896.52,64,5.6,10121.28,6775.24,40.1
